epoch_type,n_start,n_end,length
SHOCK_FREE,953994,954047,54
SHOCK_FREE,954062,954111,50
SHOCK_FREE,954114,954135,22
SHOCK_FREE,954144,954177,34
SHOCK_FREE,954198,954269,72
SHOCK_FREE,954272,954299,28
SHOCK_FREE,954302,954335,34
SHOCK_FREE,954354,954405,52
SHOCK_FREE,954408,954447,40
SHOCK_FREE,954464,954485,22
SHOCK_FREE,954494,954527,34
SHOCK_FREE,954530,954551,22
SHOCK_FREE,954560,954579,20
SHOCK_FREE,954588,954629,42
SHOCK_FREE,954648,954671,24
SHOCK_FREE,954674,954719,46
SHOCK_FREE,954722,954779,58
SHOCK_FREE,954782,954801,20
SHOCK_FREE,954842,954885,44
SHOCK_FREE,954888,954951,64
SHOCK_FREE,954954,954999,46
SHOCK_FREE,955002,955047,46
SHOCK_FREE,955068,955097,30
SHOCK_FREE,955118,955167,50
SHOCK_FREE,955170,955247,78
SHOCK_FREE,955250,955289,40
SHOCK_FREE,955292,955371,80
SHOCK_FREE,955430,955457,28
SHOCK_FREE,955460,955515,56
SHOCK_FREE,955524,955569,46
SHOCK_FREE,955610,955629,20
SHOCK_FREE,955640,955665,26
SHOCK_FREE,955668,955731,64
SHOCK_FREE,955740,955781,42
SHOCK_FREE,955784,955815,32
SHOCK_FREE,955838,955895,58
SHOCK_FREE,955898,955919,22
SHOCK_FREE,955922,956015,94
SHOCK_FREE,956018,956045,28
SHOCK_FREE,956048,956067,20
SHOCK_FREE,956090,956139,50
SHOCK_FREE,956142,956199,58
SHOCK_FREE,956210,956237,28
SHOCK_FREE,956240,956357,118
SHOCK_FREE,956360,956409,50
SHOCK_FREE,956412,956445,34
SHOCK_FREE,956468,956507,40
SHOCK_FREE,956510,956529,20
SHOCK_FREE,956582,956601,20
SHOCK_FREE,956610,956649,40
SHOCK_FREE,956652,956675,24
SHOCK_FREE,956678,956715,38
SHOCK_FREE,956718,956805,88
SHOCK_FREE,956834,956931,98
SHOCK_FREE,956934,956957,24
SHOCK_FREE,956960,956981,22
SHOCK_FREE,956984,957011,28
SHOCK_FREE,957024,957065,42
SHOCK_FREE,957068,957147,80
SHOCK_FREE,957168,957195,28
SHOCK_FREE,957198,957249,52
SHOCK_FREE,957270,957321,52
SHOCK_FREE,957324,957365,42
SHOCK_FREE,957372,957425,54
SHOCK_FREE,957470,957501,32
SHOCK_FREE,957534,957567,34
SHOCK_FREE,957590,957611,22
SHOCK_FREE,957614,957645,32
SHOCK_FREE,957648,957671,24
SHOCK_FREE,957690,957711,22
SHOCK_FREE,957728,957777,50
SHOCK_FREE,957800,957837,38
SHOCK_FREE,957840,957861,22
SHOCK_FREE,957864,957917,54
SHOCK_FREE,957920,957939,20
SHOCK_FREE,957948,957987,40
SHOCK_FREE,957990,958029,40
SHOCK_FREE,958032,958089,58
SHOCK_FREE,958110,958145,36
SHOCK_FREE,958148,958199,52
SHOCK_FREE,958208,958227,20
SHOCK_FREE,958232,958251,20
SHOCK_FREE,958268,958289,22
SHOCK_FREE,958298,958401,104
SHOCK_FREE,958404,958451,48
SHOCK_FREE,958454,958481,28
SHOCK_FREE,958484,958559,76
SHOCK_FREE,958562,958581,20
SHOCK_FREE,958598,958647,50
SHOCK_FREE,958650,958695,46
SHOCK_FREE,958698,958749,52
SHOCK_FREE,958752,958811,60
SHOCK_FREE,958832,958877,46
SHOCK_FREE,958914,958997,84
SHOCK_FREE,959000,959025,26
SHOCK_FREE,959028,959051,24
SHOCK_FREE,959112,959211,100
SHOCK_FREE,959222,959241,20
SHOCK_FREE,959252,959309,58
SHOCK_FREE,959312,959339,28
SHOCK_FREE,959342,959379,38
SHOCK_FREE,959438,959499,62
SHOCK_FREE,959514,959547,34
SHOCK_FREE,959552,959571,20
SHOCK_FREE,959612,959651,40
SHOCK_FREE,959664,959709,46
SHOCK_FREE,959712,959795,84
SHOCK_FREE,959840,959921,82
SHOCK_FREE,959924,959969,46
SHOCK_FREE,960000,960065,66
SHOCK_FREE,960068,960147,80
SHOCK_FREE,960150,960261,112
SHOCK_FREE,960302,960357,56
SHOCK_FREE,960392,960431,40
SHOCK_FREE,960440,960479,40
SHOCK_FREE,960482,960527,46
SHOCK_FREE,960542,960561,20
SHOCK_FREE,960572,960597,26
SHOCK_FREE,960600,960677,78
SHOCK_FREE,960680,960759,80
SHOCK_FREE,960798,960849,52
SHOCK_FREE,960860,960879,20
SHOCK_FREE,960924,961011,88
SHOCK_FREE,961020,961041,22
SHOCK_FREE,961044,961169,126
SHOCK_FREE,961172,961235,64
SHOCK_FREE,961254,961305,52
SHOCK_FREE,961310,961347,38
SHOCK_FREE,961370,961389,20
SHOCK_FREE,961392,961437,46
SHOCK_FREE,961440,961479,40
SHOCK_FREE,961502,961557,56
SHOCK_FREE,961592,961691,100
SHOCK_FREE,961694,961715,22
SHOCK_FREE,961718,961799,82
SHOCK_FREE,961802,961857,56
SHOCK_FREE,961860,961901,42
SHOCK_FREE,961908,961929,22
SHOCK_FREE,961932,961965,34
SHOCK_FREE,961968,961995,28
SHOCK_FREE,962000,962027,28
SHOCK_FREE,962030,962055,26
SHOCK_FREE,962108,962165,58
SHOCK_FREE,962174,962199,26
SHOCK_FREE,962208,962237,30
SHOCK_FREE,962240,962259,20
SHOCK_FREE,962288,962315,28
SHOCK_FREE,962348,962369,22
SHOCK_FREE,962372,962409,38
SHOCK_FREE,962412,962441,30
SHOCK_FREE,962474,962499,26
SHOCK_FREE,962502,962591,90
SHOCK_FREE,962594,962655,62
SHOCK_FREE,962658,962705,48
SHOCK_FREE,962708,962727,20
SHOCK_FREE,962730,962807,78
SHOCK_FREE,962828,962877,50
SHOCK_FREE,962880,962915,36
SHOCK_FREE,962934,962987,54
SHOCK_FREE,962990,963011,22
SHOCK_FREE,963038,963057,20
SHOCK_FREE,963060,963159,100
SHOCK_FREE,963162,963195,34
SHOCK_FREE,963198,963267,70
SHOCK_FREE,963290,963315,26
SHOCK_FREE,963384,963419,36
SHOCK_FREE,963422,963501,80
SHOCK_FREE,963504,963531,28
SHOCK_FREE,963570,963617,48
SHOCK_FREE,963638,963669,32
SHOCK_FREE,963672,963725,54
SHOCK_FREE,963734,963771,38
SHOCK_FREE,963798,963825,28
SHOCK_FREE,963828,963855,28
SHOCK_FREE,963858,963945,88
SHOCK_FREE,963948,963969,22
SHOCK_FREE,963972,963995,24
SHOCK_FREE,964044,964097,54
SHOCK_FREE,964100,964125,26
SHOCK_FREE,964182,964239,58
SHOCK_FREE,964242,964317,76
SHOCK_FREE,964320,964385,66
SHOCK_FREE,964430,964487,58
SHOCK_FREE,964490,964565,76
SHOCK_FREE,964568,964601,34
SHOCK_FREE,964604,964631,28
SHOCK_FREE,964634,964655,22
SHOCK_FREE,964674,964721,48
SHOCK_FREE,964730,964809,80
SHOCK_FREE,964812,964919,108
SHOCK_FREE,964922,964947,26
SHOCK_FREE,964950,964977,28
SHOCK_FREE,965022,965117,96
SHOCK_FREE,965138,965229,92
SHOCK_FREE,965232,965279,48
SHOCK_FREE,965298,965349,52
SHOCK_FREE,965354,965387,34
SHOCK_FREE,965390,965429,40
SHOCK_FREE,965432,965471,40
SHOCK_FREE,965478,965525,48
SHOCK_FREE,965544,965591,48
SHOCK_FREE,965598,965639,42
SHOCK_FREE,965642,965681,40
SHOCK_FREE,965694,965805,112
SHOCK_FREE,965808,965867,60
SHOCK_FREE,965880,965969,90
SHOCK_FREE,966000,966045,46
SHOCK_FREE,966080,966141,62
SHOCK_FREE,966152,966185,34
SHOCK_FREE,966188,966221,34
SHOCK_FREE,966224,966279,56
SHOCK_FREE,966290,966309,20
SHOCK_FREE,966312,966441,130
SHOCK_FREE,966458,966515,58
SHOCK_FREE,966534,966569,36
SHOCK_FREE,966578,966599,22
SHOCK_FREE,966608,966641,34
SHOCK_FREE,966644,966687,44
SHOCK_FREE,966710,966729,20
SHOCK_FREE,966734,966759,26
SHOCK_FREE,966858,966885,28
SHOCK_FREE,966900,967005,106
SHOCK_FREE,967014,967035,22
SHOCK_FREE,967052,967091,40
SHOCK_FREE,967152,967187,36
SHOCK_FREE,967224,967245,22
SHOCK_FREE,967248,967329,82
SHOCK_FREE,967340,967365,26
SHOCK_FREE,967368,967431,64
SHOCK_FREE,967434,967469,36
SHOCK_FREE,967490,967521,32
SHOCK_FREE,967524,967551,28
SHOCK_FREE,967574,967595,22
SHOCK_FREE,967610,967637,28
SHOCK_FREE,967670,967709,40
SHOCK_FREE,967718,967739,22
SHOCK_FREE,967742,967781,40
SHOCK_FREE,967784,967847,64
SHOCK_FREE,967850,967919,70
SHOCK_FREE,967928,968037,110
SHOCK_FREE,968040,968079,40
SHOCK_FREE,968088,968117,30
SHOCK_FREE,968130,968169,40
SHOCK_FREE,968208,968291,84
SHOCK_FREE,968310,968391,82
SHOCK_FREE,968418,968439,22
SHOCK_FREE,968448,968475,28
SHOCK_FREE,968478,968549,72
SHOCK_FREE,968552,968577,26
SHOCK_FREE,968582,968619,38
SHOCK_FREE,968652,968699,48
SHOCK_FREE,968702,968741,40
SHOCK_FREE,968744,968795,52
SHOCK_FREE,968798,968835,38
SHOCK_FREE,968838,968871,34
SHOCK_FREE,968874,968897,24
SHOCK_FREE,968900,968921,22
SHOCK_FREE,968952,968985,34
SHOCK_FREE,968988,969045,58
SHOCK_FREE,969078,969101,24
SHOCK_FREE,969104,969147,44
SHOCK_FREE,969174,969201,28
SHOCK_FREE,969224,969305,82
SHOCK_FREE,969308,969327,20
SHOCK_FREE,969330,969371,42
SHOCK_FREE,969390,969411,22
SHOCK_FREE,969414,969485,72
SHOCK_FREE,969492,969515,24
SHOCK_FREE,969518,969539,22
SHOCK_FREE,969542,969579,38
SHOCK_FREE,969624,969735,112
SHOCK_FREE,969740,969779,40
SHOCK_FREE,969782,969809,28
SHOCK_FREE,969828,969851,24
SHOCK_FREE,969854,969947,94
SHOCK_FREE,969974,970007,34
SHOCK_FREE,970010,970047,38
SHOCK_FREE,970050,970127,78
SHOCK_FREE,970142,970169,28
SHOCK_FREE,970182,970221,40
SHOCK_FREE,970224,970281,58
SHOCK_FREE,970290,970335,46
SHOCK_FREE,970338,970377,40
SHOCK_FREE,970398,970449,52
SHOCK_FREE,970452,970505,54
SHOCK_FREE,970524,970557,34
SHOCK_FREE,970560,970589,30
SHOCK_FREE,970592,970629,38
SHOCK_FREE,970632,970661,30
SHOCK_FREE,970664,970707,44
SHOCK_FREE,970710,970731,22
SHOCK_FREE,970760,970931,172
SHOCK_FREE,970934,970977,44
SHOCK_FREE,971012,971039,28
SHOCK_FREE,971042,971099,58
SHOCK_FREE,971108,971187,80
SHOCK_FREE,971234,971291,58
SHOCK_FREE,971294,971415,122
SHOCK_FREE,971418,971447,30
SHOCK_FREE,971460,971505,46
SHOCK_FREE,971508,971537,30
SHOCK_FREE,971540,971571,32
SHOCK_FREE,971574,971607,34
SHOCK_FREE,971624,971645,22
SHOCK_FREE,971648,971687,40
SHOCK_FREE,971690,971741,52
SHOCK_FREE,971744,971795,52
SHOCK_FREE,971838,971889,52
SHOCK_FREE,971910,971945,36
SHOCK_FREE,971964,972017,54
SHOCK_FREE,972020,972051,32
SHOCK_FREE,972054,972087,34
SHOCK_FREE,972090,972191,102
SHOCK_FREE,972194,972237,44
SHOCK_FREE,972242,972267,26
SHOCK_FREE,972270,972297,28
SHOCK_FREE,972332,972419,88
SHOCK_FREE,972468,972537,70
SHOCK_FREE,972552,972591,40
SHOCK_FREE,972594,972639,46
SHOCK_FREE,972660,972689,30
SHOCK_FREE,972708,972759,52
SHOCK_FREE,972762,972807,46
SHOCK_FREE,972810,972881,72
SHOCK_FREE,972884,972909,26
SHOCK_FREE,972974,973011,38
SHOCK_FREE,973040,973077,38
SHOCK_FREE,973080,973101,22
SHOCK_FREE,973128,973155,28
SHOCK_FREE,973172,973205,34
SHOCK_FREE,973208,973239,32
SHOCK_FREE,973250,973301,52
SHOCK_FREE,973320,973359,40
SHOCK_FREE,973364,973445,82
SHOCK_FREE,973458,973511,54
SHOCK_FREE,973520,973541,22
SHOCK_FREE,973550,973601,52
SHOCK_FREE,973640,973665,26
SHOCK_FREE,973668,973701,34
SHOCK_FREE,973718,973827,110
SHOCK_FREE,973832,973857,26
SHOCK_FREE,973868,973935,68
SHOCK_FREE,973970,974009,40
SHOCK_FREE,974012,974045,34
SHOCK_FREE,974070,974091,22
SHOCK_FREE,974094,974129,36
SHOCK_FREE,974132,974151,20
SHOCK_FREE,974154,974201,48
SHOCK_FREE,974244,974325,82
SHOCK_FREE,974342,974519,178
SHOCK_FREE,974528,974571,44
SHOCK_FREE,974588,974627,40
SHOCK_FREE,974648,974681,34
SHOCK_FREE,974684,974729,46
SHOCK_FREE,974742,974787,46
SHOCK_FREE,974802,974879,78
SHOCK_FREE,974882,974927,46
SHOCK_FREE,974930,975017,88
SHOCK_FREE,975032,975057,26
SHOCK_FREE,975060,975117,58
SHOCK_FREE,975120,975177,58
SHOCK_FREE,975180,975299,120
SHOCK_FREE,975312,975395,84
SHOCK_FREE,975398,975417,20
SHOCK_FREE,975420,975447,28
SHOCK_FREE,975468,975561,94
SHOCK_FREE,975564,975605,42
SHOCK_FREE,975618,975677,60
SHOCK_FREE,975680,975701,22
SHOCK_FREE,975704,975755,52
SHOCK_FREE,975774,975807,34
SHOCK_FREE,975854,975927,74
SHOCK_FREE,975930,975977,48
SHOCK_FREE,975984,976005,22
SHOCK_FREE,976008,976041,34
SHOCK_FREE,976044,976065,22
SHOCK_FREE,976068,976119,52
SHOCK_FREE,976154,976179,26
SHOCK_FREE,976182,976217,36
SHOCK_FREE,976268,976287,20
SHOCK_FREE,976292,976355,64
SHOCK_FREE,976380,976419,40
SHOCK_FREE,976442,976521,80
SHOCK_FREE,976524,976565,42
SHOCK_FREE,976568,976607,40
SHOCK_FREE,976610,976661,52
SHOCK_FREE,976688,976709,22
SHOCK_FREE,976712,976737,26
SHOCK_FREE,976752,976859,108
SHOCK_FREE,976874,976895,22
SHOCK_FREE,976902,976977,76
SHOCK_FREE,976980,977027,48
SHOCK_FREE,977052,977075,24
SHOCK_FREE,977078,977099,22
SHOCK_FREE,977102,977235,134
SHOCK_FREE,977238,977285,48
SHOCK_FREE,977322,977369,48
SHOCK_FREE,977372,977391,20
SHOCK_FREE,977420,977439,20
SHOCK_FREE,977444,977487,44
SHOCK_FREE,977498,977525,28
SHOCK_FREE,977550,977615,66
SHOCK_FREE,977634,977697,64
SHOCK_FREE,977702,977735,34
SHOCK_FREE,977750,977825,76
SHOCK_FREE,977828,977867,40
SHOCK_FREE,977870,977915,46
SHOCK_FREE,977918,977937,20
SHOCK_FREE,977940,978057,118
SHOCK_FREE,978060,978095,36
SHOCK_FREE,978098,978191,94
SHOCK_FREE,978194,978225,32
SHOCK_FREE,978252,978309,58
SHOCK_FREE,978332,978351,20
SHOCK_FREE,978372,978405,34
SHOCK_FREE,978410,978435,26
SHOCK_FREE,978438,978515,78
SHOCK_FREE,978584,978639,56
SHOCK_FREE,978642,978735,94
SHOCK_FREE,978740,978765,26
SHOCK_FREE,978768,978827,60
SHOCK_FREE,978848,978939,92
SHOCK_FREE,978962,979047,86
SHOCK_FREE,979050,979089,40
SHOCK_FREE,979092,979121,30
SHOCK_FREE,979130,979167,38
SHOCK_FREE,979170,979191,22
SHOCK_FREE,979214,979245,32
SHOCK_FREE,979250,979287,38
SHOCK_FREE,979290,979329,40
SHOCK_FREE,979358,979397,40
SHOCK_FREE,979400,979451,52
SHOCK_FREE,979464,979497,34
SHOCK_FREE,979514,979569,56
SHOCK_FREE,979580,979607,28
SHOCK_FREE,979638,979659,22
SHOCK_FREE,979674,979701,28
SHOCK_FREE,979712,979737,26
SHOCK_FREE,979764,979875,112
SHOCK_FREE,979878,979931,54
SHOCK_FREE,979944,979965,22
SHOCK_FREE,979968,980015,48
SHOCK_FREE,980052,980181,130
SHOCK_FREE,980208,980231,24
SHOCK_FREE,980234,980255,22
SHOCK_FREE,980282,980301,20
SHOCK_FREE,980360,980385,26
SHOCK_FREE,980388,980427,40
SHOCK_FREE,980430,980525,96
SHOCK_FREE,980532,980561,30
SHOCK_FREE,980564,980651,88
SHOCK_FREE,980672,980697,26
SHOCK_FREE,980700,980751,52
SHOCK_FREE,980754,980805,52
SHOCK_FREE,980808,980855,48
SHOCK_FREE,980858,980877,20
SHOCK_FREE,980880,980927,48
SHOCK_FREE,980940,980969,30
SHOCK_FREE,980972,981105,134
SHOCK_FREE,981108,981159,52
SHOCK_FREE,981164,981189,26
SHOCK_FREE,981192,981245,54
SHOCK_FREE,981252,981315,64
SHOCK_FREE,981318,981351,34
SHOCK_FREE,981372,981411,40
SHOCK_FREE,981414,981467,54
SHOCK_FREE,981470,981501,32
SHOCK_FREE,981510,981555,46
SHOCK_FREE,981558,981591,34
SHOCK_FREE,981612,981647,36
SHOCK_FREE,981672,981725,54
SHOCK_FREE,981728,981777,50
SHOCK_FREE,981782,981801,20
SHOCK_FREE,981804,981827,24
SHOCK_FREE,981840,981879,40
SHOCK_FREE,981882,981905,24
SHOCK_FREE,981908,981987,80
SHOCK_FREE,982014,982041,28
SHOCK_FREE,982044,982079,36
SHOCK_FREE,982082,982107,26
SHOCK_FREE,982110,982179,70
SHOCK_FREE,982194,982227,34
SHOCK_FREE,982230,982277,48
SHOCK_FREE,982280,982325,46
SHOCK_FREE,982328,982389,62
SHOCK_FREE,982412,982449,38
SHOCK_FREE,982478,982509,32
SHOCK_FREE,982562,982599,38
SHOCK_FREE,982602,982625,24
SHOCK_FREE,982628,982689,62
SHOCK_FREE,982692,982715,24
SHOCK_FREE,982748,982835,88
SHOCK_FREE,982838,982871,34
SHOCK_FREE,982880,982905,26
SHOCK_FREE,982922,982961,40
SHOCK_FREE,982964,983025,62
SHOCK_FREE,983052,983109,58
SHOCK_FREE,983112,983165,54
SHOCK_FREE,983168,983205,38
SHOCK_FREE,983220,983291,72
SHOCK_FREE,983294,983319,26
SHOCK_FREE,983322,983355,34
SHOCK_FREE,983402,983471,70
SHOCK_FREE,983474,983507,34
SHOCK_FREE,983510,983549,40
SHOCK_FREE,983562,983621,60
SHOCK_FREE,983624,983667,44
SHOCK_FREE,983694,983727,34
SHOCK_FREE,983744,983829,86
SHOCK_FREE,983838,983885,48
SHOCK_FREE,983948,983999,52
SHOCK_FREE,984024,984075,52
SHOCK_FREE,984078,984167,90
SHOCK_FREE,984188,984207,20
SHOCK_FREE,984230,984269,40
SHOCK_FREE,984272,984431,160
SHOCK_FREE,984450,984497,48
SHOCK_FREE,984528,984551,24
SHOCK_FREE,984560,984659,100
SHOCK_FREE,984678,984717,40
SHOCK_FREE,984720,984771,52
SHOCK_FREE,984788,984855,68
SHOCK_FREE,984872,984935,64
SHOCK_FREE,984954,985067,114
SHOCK_FREE,985092,985145,54
SHOCK_FREE,985164,985221,58
SHOCK_FREE,985224,985287,64
SHOCK_FREE,985290,985347,58
SHOCK_FREE,985382,985551,170
SHOCK_FREE,985562,985625,64
SHOCK_FREE,985628,985667,40
SHOCK_FREE,985670,985695,26
SHOCK_FREE,985698,985725,28
SHOCK_FREE,985728,985791,64
SHOCK_FREE,985794,985821,28
SHOCK_FREE,985844,985881,38
SHOCK_FREE,985910,985929,20
SHOCK_FREE,985932,985959,28
SHOCK_FREE,985962,986001,40
SHOCK_FREE,986022,986055,34
SHOCK_FREE,986100,986127,28
SHOCK_FREE,986130,986157,28
SHOCK_FREE,986180,986241,62
SHOCK_FREE,986244,986309,66
SHOCK_FREE,986330,986351,22
SHOCK_FREE,986372,986397,26
SHOCK_FREE,986414,986519,106
SHOCK_FREE,986522,986589,68
SHOCK_FREE,986628,986651,24
SHOCK_FREE,986654,986679,26
SHOCK_FREE,986684,986769,86
SHOCK_FREE,986772,986829,58
SHOCK_FREE,986832,986861,30
SHOCK_FREE,986892,986937,46
SHOCK_FREE,986940,986985,46
SHOCK_FREE,987018,987107,90
SHOCK_FREE,987122,987147,26
SHOCK_FREE,987150,987185,36
SHOCK_FREE,987188,987221,34
SHOCK_FREE,987224,987251,28
SHOCK_FREE,987270,987305,36
SHOCK_FREE,987308,987329,22
SHOCK_FREE,987342,987399,58
SHOCK_FREE,987402,987437,36
SHOCK_FREE,987440,987497,58
SHOCK_FREE,987500,987519,20
SHOCK_FREE,987528,987575,48
SHOCK_FREE,987590,987617,28
SHOCK_FREE,987620,987669,50
SHOCK_FREE,987674,987701,28
SHOCK_FREE,987710,987741,32
SHOCK_FREE,987758,987785,28
SHOCK_FREE,987788,987815,28
SHOCK_FREE,987818,987839,22
SHOCK_FREE,987860,987921,62
SHOCK_FREE,987924,987945,22
SHOCK_FREE,987954,988025,72
SHOCK_FREE,988038,988085,48
SHOCK_FREE,988088,988119,32
SHOCK_FREE,988124,988151,28
SHOCK_FREE,988154,988175,22
SHOCK_FREE,988190,988275,86
SHOCK_FREE,988302,988325,24
SHOCK_FREE,988332,988421,90
SHOCK_FREE,988424,988529,106
SHOCK_FREE,988554,988617,64
SHOCK_FREE,988620,988665,46
SHOCK_FREE,988680,988707,28
SHOCK_FREE,988724,988751,28
SHOCK_FREE,988778,988809,32
SHOCK_FREE,988812,988845,34
SHOCK_FREE,988848,988989,142
SHOCK_FREE,988998,989037,40
SHOCK_FREE,989040,989061,22
SHOCK_FREE,989064,989111,48
SHOCK_FREE,989114,989141,28
SHOCK_FREE,989168,989219,52
SHOCK_FREE,989228,989265,38
SHOCK_FREE,989268,989289,22
SHOCK_FREE,989298,989355,58
SHOCK_FREE,989364,989397,34
SHOCK_FREE,989408,989429,22
SHOCK_FREE,989460,989535,76
SHOCK_FREE,989544,989691,148
SHOCK_FREE,989718,989769,52
SHOCK_FREE,989802,989981,180
SHOCK_FREE,989984,990005,22
SHOCK_FREE,990020,990059,40
SHOCK_FREE,990062,990111,50
SHOCK_FREE,990134,990165,32
SHOCK_FREE,990168,990201,34
SHOCK_FREE,990222,990255,34
SHOCK_FREE,990272,990315,44
SHOCK_FREE,990318,990341,24
SHOCK_FREE,990348,990399,52
SHOCK_FREE,990444,990531,88
SHOCK_FREE,990534,990555,22
SHOCK_FREE,990572,990615,44
SHOCK_FREE,990630,990695,66
SHOCK_FREE,990698,990719,22
SHOCK_FREE,990722,990749,28
SHOCK_FREE,990752,990777,26
SHOCK_FREE,990780,990831,52
SHOCK_FREE,990860,990881,22
SHOCK_FREE,990884,990941,58
SHOCK_FREE,990950,990989,40
SHOCK_FREE,991062,991085,24
SHOCK_FREE,991088,991155,68
SHOCK_FREE,991158,991239,82
SHOCK_FREE,991248,991269,22
SHOCK_FREE,991304,991349,46
SHOCK_FREE,991352,991377,26
SHOCK_FREE,991392,991511,120
SHOCK_FREE,991520,991559,40
SHOCK_FREE,991562,991581,20
SHOCK_FREE,991610,991647,38
SHOCK_FREE,991650,991671,22
SHOCK_FREE,991682,991757,76
SHOCK_FREE,991760,991805,46
SHOCK_FREE,991808,991841,34
SHOCK_FREE,991854,991875,22
SHOCK_FREE,991898,991935,38
SHOCK_FREE,991938,992037,100
SHOCK_FREE,992042,992069,28
SHOCK_FREE,992072,992147,76
SHOCK_FREE,992150,992205,56
SHOCK_FREE,992210,992295,86
SHOCK_FREE,992298,992331,34
SHOCK_FREE,992354,992397,44
SHOCK_FREE,992420,992445,26
SHOCK_FREE,992448,992489,42
SHOCK_FREE,992492,992531,40
SHOCK_FREE,992544,992565,22
SHOCK_FREE,992574,992667,94
SHOCK_FREE,992672,992751,80
SHOCK_FREE,992792,992811,20
SHOCK_FREE,992814,992867,54
SHOCK_FREE,992880,992907,28
SHOCK_FREE,992910,992937,28
SHOCK_FREE,992940,992975,36
SHOCK_FREE,992994,993015,22
SHOCK_FREE,993018,993057,40
SHOCK_FREE,993060,993099,40
SHOCK_FREE,993132,993171,40
SHOCK_FREE,993174,993225,52
SHOCK_FREE,993228,993275,48
SHOCK_FREE,993278,993297,20
SHOCK_FREE,993332,993351,20
SHOCK_FREE,993360,993401,42
SHOCK_FREE,993404,993447,44
SHOCK_FREE,993470,993521,52
SHOCK_FREE,993524,993545,22
SHOCK_FREE,993564,993611,48
SHOCK_FREE,993692,993789,98
SHOCK_FREE,993810,993875,66
SHOCK_FREE,993878,993899,22
SHOCK_FREE,993912,993999,88
SHOCK_FREE,994010,994041,32
SHOCK_FREE,994044,994109,66
SHOCK_FREE,994112,994155,44
SHOCK_FREE,994172,994221,50
SHOCK_FREE,994262,994347,86
SHOCK_FREE,994350,994427,78
SHOCK_FREE,994430,994457,28
SHOCK_FREE,994460,994491,32
SHOCK_FREE,994520,994599,80
SHOCK_FREE,994628,994647,20
SHOCK_FREE,994650,994671,22
SHOCK_FREE,994674,994731,58
SHOCK_FREE,994734,994839,106
SHOCK_FREE,994842,994935,94
SHOCK_FREE,994938,994977,40
SHOCK_FREE,995000,995019,20
SHOCK_FREE,995040,995087,48
SHOCK_FREE,995108,995141,34
SHOCK_FREE,995180,995211,32
SHOCK_FREE,995222,995247,26
SHOCK_FREE,995262,995295,34
SHOCK_FREE,995312,995357,46
SHOCK_FREE,995360,995381,22
SHOCK_FREE,995384,995435,52
SHOCK_FREE,995474,995561,88
SHOCK_FREE,995570,995607,38
SHOCK_FREE,995630,995651,22
SHOCK_FREE,995672,995715,44
SHOCK_FREE,995724,995747,24
SHOCK_FREE,995750,995777,28
SHOCK_FREE,995780,995801,22
SHOCK_FREE,995804,995855,52
SHOCK_FREE,995894,995919,26
SHOCK_FREE,995922,995961,40
SHOCK_FREE,995972,996005,34
SHOCK_FREE,996008,996029,22
SHOCK_FREE,996054,996089,36
SHOCK_FREE,996102,996129,28
SHOCK_FREE,996140,996219,80
SHOCK_FREE,996240,996281,42
SHOCK_FREE,996284,996347,64
SHOCK_FREE,996350,996387,38
SHOCK_FREE,996398,996465,68
SHOCK_FREE,996474,996495,22
SHOCK_FREE,996510,996551,42
SHOCK_FREE,996554,996575,22
SHOCK_FREE,996578,996639,62
SHOCK_FREE,996642,996671,30
SHOCK_FREE,996734,996755,22
SHOCK_FREE,996758,996797,40
SHOCK_FREE,996800,996837,38
SHOCK_FREE,996840,996905,66
SHOCK_FREE,996908,996941,34
SHOCK_FREE,996944,996975,32
SHOCK_FREE,996978,997091,114
SHOCK_FREE,997094,997179,86
SHOCK_FREE,997194,997227,34
SHOCK_FREE,997230,997311,82
SHOCK_FREE,997314,997349,36
SHOCK_FREE,997362,997391,30
SHOCK_FREE,997394,997415,22
SHOCK_FREE,997418,997455,38
SHOCK_FREE,997458,997497,40
SHOCK_FREE,997538,997557,20
SHOCK_FREE,997560,997611,52
SHOCK_FREE,997614,997637,24
SHOCK_FREE,997640,997719,80
SHOCK_FREE,997722,997751,30
SHOCK_FREE,997758,997817,60
SHOCK_FREE,997820,997845,26
SHOCK_FREE,997848,997871,24
SHOCK_FREE,997874,997905,32
SHOCK_FREE,997908,997937,30
SHOCK_FREE,997944,997977,34
SHOCK_FREE,998000,998055,56
SHOCK_FREE,998060,998117,58
SHOCK_FREE,998120,998139,20
SHOCK_FREE,998142,998169,28
SHOCK_FREE,998192,998249,58
SHOCK_FREE,998252,998297,46
SHOCK_FREE,998342,998367,26
SHOCK_FREE,998370,998399,30
SHOCK_FREE,998402,998445,44
SHOCK_FREE,998448,998475,28
SHOCK_FREE,998490,998519,30
SHOCK_FREE,998534,998577,44
SHOCK_FREE,998580,998609,30
SHOCK_FREE,998612,998661,50
SHOCK_FREE,998672,998705,34
SHOCK_FREE,998708,998769,62
SHOCK_FREE,998784,998861,78
SHOCK_FREE,998874,998909,36
SHOCK_FREE,998924,998951,28
SHOCK_FREE,998954,998979,26
SHOCK_FREE,998982,999011,30
SHOCK_FREE,999018,999125,108
SHOCK_FREE,999158,999225,68
SHOCK_FREE,999264,999287,24
SHOCK_FREE,999290,999317,28
