epoch_type,n_start,n_end,length,fracture_threshold_1e6,cluster_window,cluster_min_count
FRACTURE_CLUSTER,474952,475001,50,200000,50,10
FRACTURE_CLUSTER,476292,476341,50,200000,50,10
FRACTURE_CLUSTER,476668,476725,58,200000,50,10
FRACTURE_CLUSTER,476760,476809,50,200000,50,10
FRACTURE_CLUSTER,477144,477199,56,200000,50,10
FRACTURE_CLUSTER,477240,477295,56,200000,50,10
FRACTURE_CLUSTER,477388,477449,62,200000,50,10
FRACTURE_CLUSTER,478332,478381,50,200000,50,10
FRACTURE_CLUSTER,478930,479005,76,200000,50,10
FRACTURE_CLUSTER,479158,479225,68,200000,50,10
FRACTURE_CLUSTER,481504,481609,106,200000,50,10
FRACTURE_CLUSTER,484504,484601,98,200000,50,10
FRACTURE_CLUSTER,484648,484699,52,200000,50,10
FRACTURE_CLUSTER,484800,484849,50,200000,50,10
FRACTURE_CLUSTER,484914,484979,66,200000,50,10
FRACTURE_CLUSTER,485178,485275,98,200000,50,10
FRACTURE_CLUSTER,485578,485627,50,200000,50,10
FRACTURE_CLUSTER,485742,485809,68,200000,50,10
FRACTURE_CLUSTER,485970,486019,50,200000,50,10
FRACTURE_CLUSTER,488458,488567,110,200000,50,10
FRACTURE_CLUSTER,490744,490841,98,200000,50,10
FRACTURE_CLUSTER,491014,491101,88,200000,50,10
FRACTURE_CLUSTER,491382,491431,50,200000,50,10
FRACTURE_CLUSTER,492094,492217,124,200000,50,10
FRACTURE_CLUSTER,494442,494497,56,200000,50,10
FRACTURE_CLUSTER,495244,495295,52,200000,50,10
FRACTURE_CLUSTER,496012,496129,118,200000,50,10
FRACTURE_CLUSTER,496710,496787,78,200000,50,10
FRACTURE_CLUSTER,497172,497231,60,200000,50,10
FRACTURE_CLUSTER,497334,497395,62,200000,50,10
FRACTURE_CLUSTER,497484,497575,92,200000,50,10
FRACTURE_CLUSTER,501498,501547,50,200000,50,10
FRACTURE_CLUSTER,501630,501695,66,200000,50,10
FRACTURE_CLUSTER,502192,502259,68,200000,50,10
FRACTURE_CLUSTER,502528,502595,68,200000,50,10
FRACTURE_CLUSTER,502660,502709,50,200000,50,10
FRACTURE_CLUSTER,503460,503545,86,200000,50,10
FRACTURE_CLUSTER,504190,504239,50,200000,50,10
FRACTURE_CLUSTER,505810,505877,68,200000,50,10
FRACTURE_CLUSTER,506040,506089,50,200000,50,10
FRACTURE_CLUSTER,506238,506297,60,200000,50,10
FRACTURE_CLUSTER,506728,506795,68,200000,50,10
FRACTURE_CLUSTER,507468,507517,50,200000,50,10
FRACTURE_CLUSTER,507820,507871,52,200000,50,10
FRACTURE_CLUSTER,508152,508247,96,200000,50,10
FRACTURE_CLUSTER,509142,509237,96,200000,50,10
FRACTURE_CLUSTER,510640,510689,50,200000,50,10
FRACTURE_CLUSTER,510820,510905,86,200000,50,10
FRACTURE_CLUSTER,511300,511379,80,200000,50,10
FRACTURE_CLUSTER,511720,511781,62,200000,50,10
FRACTURE_CLUSTER,513174,513265,92,200000,50,10
FRACTURE_CLUSTER,514560,514615,56,200000,50,10
FRACTURE_CLUSTER,514902,514955,54,200000,50,10
FRACTURE_CLUSTER,515010,515105,96,200000,50,10
FRACTURE_CLUSTER,515460,515515,56,200000,50,10
FRACTURE_CLUSTER,515938,516035,98,200000,50,10
FRACTURE_CLUSTER,517654,517711,58,200000,50,10
FRACTURE_CLUSTER,517770,517819,50,200000,50,10
FRACTURE_CLUSTER,518628,518681,54,200000,50,10
FRACTURE_CLUSTER,520132,520229,98,200000,50,10
FRACTURE_CLUSTER,520468,520525,58,200000,50,10
FRACTURE_CLUSTER,520752,520825,74,200000,50,10
FRACTURE_CLUSTER,520902,520951,50,200000,50,10
FRACTURE_CLUSTER,521410,521461,52,200000,50,10
FRACTURE_CLUSTER,521578,521641,64,200000,50,10
FRACTURE_CLUSTER,522570,522665,96,200000,50,10
FRACTURE_CLUSTER,523794,523867,74,200000,50,10
FRACTURE_CLUSTER,524434,524485,52,200000,50,10
FRACTURE_CLUSTER,525792,525871,80,200000,50,10
FRACTURE_CLUSTER,528480,528529,50,200000,50,10
FRACTURE_CLUSTER,528720,528769,50,200000,50,10
FRACTURE_CLUSTER,528870,528965,96,200000,50,10
FRACTURE_CLUSTER,529542,529601,60,200000,50,10
FRACTURE_CLUSTER,529888,529949,62,200000,50,10
FRACTURE_CLUSTER,530434,530485,52,200000,50,10
FRACTURE_CLUSTER,531178,531235,58,200000,50,10
FRACTURE_CLUSTER,531484,531539,56,200000,50,10
FRACTURE_CLUSTER,531714,531809,96,200000,50,10
FRACTURE_CLUSTER,532864,532939,76,200000,50,10
FRACTURE_CLUSTER,533124,533179,56,200000,50,10
FRACTURE_CLUSTER,534214,534275,62,200000,50,10
FRACTURE_CLUSTER,534460,534509,50,200000,50,10
FRACTURE_CLUSTER,534868,534929,62,200000,50,10
FRACTURE_CLUSTER,535020,535075,56,200000,50,10
FRACTURE_CLUSTER,535858,535915,58,200000,50,10
FRACTURE_CLUSTER,536068,536119,52,200000,50,10
FRACTURE_CLUSTER,537570,537625,56,200000,50,10
FRACTURE_CLUSTER,538420,538507,88,200000,50,10
FRACTURE_CLUSTER,539440,539491,52,200000,50,10
FRACTURE_CLUSTER,539520,539579,60,200000,50,10
FRACTURE_CLUSTER,540004,540061,58,200000,50,10
FRACTURE_CLUSTER,540394,540449,56,200000,50,10
FRACTURE_CLUSTER,542410,542459,50,200000,50,10
FRACTURE_CLUSTER,544162,544211,50,200000,50,10
FRACTURE_CLUSTER,544302,544367,66,200000,50,10
FRACTURE_CLUSTER,544408,544457,50,200000,50,10
FRACTURE_CLUSTER,544944,545029,86,200000,50,10
FRACTURE_CLUSTER,545098,545147,50,200000,50,10
FRACTURE_CLUSTER,545680,545729,50,200000,50,10
FRACTURE_CLUSTER,546414,546481,68,200000,50,10
FRACTURE_CLUSTER,546748,546817,70,200000,50,10
FRACTURE_CLUSTER,547020,547097,78,200000,50,10
FRACTURE_CLUSTER,551848,551899,52,200000,50,10
FRACTURE_CLUSTER,552142,552205,64,200000,50,10
FRACTURE_CLUSTER,552312,552407,96,200000,50,10
FRACTURE_CLUSTER,552892,552989,98,200000,50,10
FRACTURE_CLUSTER,553150,553199,50,200000,50,10
FRACTURE_CLUSTER,555294,555347,54,200000,50,10
FRACTURE_CLUSTER,555364,555425,62,200000,50,10
FRACTURE_CLUSTER,555900,555959,60,200000,50,10
FRACTURE_CLUSTER,557350,557401,52,200000,50,10
FRACTURE_CLUSTER,558312,558377,66,200000,50,10
FRACTURE_CLUSTER,558972,559037,66,200000,50,10
FRACTURE_CLUSTER,559054,559135,82,200000,50,10
FRACTURE_CLUSTER,561262,561311,50,200000,50,10
FRACTURE_CLUSTER,561474,561527,54,200000,50,10
FRACTURE_CLUSTER,562078,562135,58,200000,50,10
FRACTURE_CLUSTER,563284,563357,74,200000,50,10
FRACTURE_CLUSTER,563568,563621,54,200000,50,10
FRACTURE_CLUSTER,565104,565169,66,200000,50,10
FRACTURE_CLUSTER,565834,565895,62,200000,50,10
FRACTURE_CLUSTER,566278,566329,52,200000,50,10
FRACTURE_CLUSTER,566470,566519,50,200000,50,10
FRACTURE_CLUSTER,567184,567281,98,200000,50,10
FRACTURE_CLUSTER,568462,568531,70,200000,50,10
FRACTURE_CLUSTER,568542,568591,50,200000,50,10
FRACTURE_CLUSTER,568692,568765,74,200000,50,10
FRACTURE_CLUSTER,569928,569977,50,200000,50,10
FRACTURE_CLUSTER,571024,571075,52,200000,50,10
FRACTURE_CLUSTER,571888,571937,50,200000,50,10
FRACTURE_CLUSTER,573000,573085,86,200000,50,10
FRACTURE_CLUSTER,573144,573197,54,200000,50,10
FRACTURE_CLUSTER,574804,574925,122,200000,50,10
FRACTURE_CLUSTER,576222,576287,66,200000,50,10
FRACTURE_CLUSTER,576808,576917,110,200000,50,10
FRACTURE_CLUSTER,578062,578137,76,200000,50,10
FRACTURE_CLUSTER,579184,579241,58,200000,50,10
FRACTURE_CLUSTER,580392,580475,84,200000,50,10
FRACTURE_CLUSTER,581382,581435,54,200000,50,10
FRACTURE_CLUSTER,582310,582361,52,200000,50,10
FRACTURE_CLUSTER,582448,582529,82,200000,50,10
FRACTURE_CLUSTER,584142,584209,68,200000,50,10
FRACTURE_CLUSTER,584284,584341,58,200000,50,10
FRACTURE_CLUSTER,584454,584509,56,200000,50,10
FRACTURE_CLUSTER,586294,586345,52,200000,50,10
FRACTURE_CLUSTER,588430,588479,50,200000,50,10
FRACTURE_CLUSTER,588964,589015,52,200000,50,10
FRACTURE_CLUSTER,589380,589445,66,200000,50,10
FRACTURE_CLUSTER,590964,591017,54,200000,50,10
FRACTURE_CLUSTER,591172,591269,98,200000,50,10
FRACTURE_CLUSTER,591922,591979,58,200000,50,10
FRACTURE_CLUSTER,593868,593941,74,200000,50,10
FRACTURE_CLUSTER,594010,594065,56,200000,50,10
FRACTURE_CLUSTER,597060,597119,60,200000,50,10
FRACTURE_CLUSTER,599064,599125,62,200000,50,10
FRACTURE_CLUSTER,599148,599215,68,200000,50,10
FRACTURE_CLUSTER,600112,600161,50,200000,50,10
FRACTURE_CLUSTER,600490,600545,56,200000,50,10
FRACTURE_CLUSTER,600732,600787,56,200000,50,10
FRACTURE_CLUSTER,601588,601669,82,200000,50,10
FRACTURE_CLUSTER,602892,602941,50,200000,50,10
FRACTURE_CLUSTER,603240,603307,68,200000,50,10
FRACTURE_CLUSTER,603660,603709,50,200000,50,10
FRACTURE_CLUSTER,604084,604151,68,200000,50,10
FRACTURE_CLUSTER,605154,605207,54,200000,50,10
FRACTURE_CLUSTER,606178,606245,68,200000,50,10
FRACTURE_CLUSTER,606402,606469,68,200000,50,10
FRACTURE_CLUSTER,606738,606799,62,200000,50,10
FRACTURE_CLUSTER,607234,607285,52,200000,50,10
FRACTURE_CLUSTER,607512,607601,90,200000,50,10
FRACTURE_CLUSTER,608214,608267,54,200000,50,10
FRACTURE_CLUSTER,609012,609061,50,200000,50,10
FRACTURE_CLUSTER,610128,610187,60,200000,50,10
FRACTURE_CLUSTER,610332,610421,90,200000,50,10
FRACTURE_CLUSTER,611290,611359,70,200000,50,10
FRACTURE_CLUSTER,611740,611797,58,200000,50,10
FRACTURE_CLUSTER,612672,612721,50,200000,50,10
FRACTURE_CLUSTER,613572,613637,66,200000,50,10
FRACTURE_CLUSTER,613884,613939,56,200000,50,10
FRACTURE_CLUSTER,614322,614395,74,200000,50,10
FRACTURE_CLUSTER,614440,614491,52,200000,50,10
FRACTURE_CLUSTER,615942,615995,54,200000,50,10
FRACTURE_CLUSTER,617548,617629,82,200000,50,10
FRACTURE_CLUSTER,618484,618565,82,200000,50,10
FRACTURE_CLUSTER,619842,619907,66,200000,50,10
FRACTURE_CLUSTER,624334,624391,58,200000,50,10
FRACTURE_CLUSTER,626022,626075,54,200000,50,10
FRACTURE_CLUSTER,626272,626327,56,200000,50,10
FRACTURE_CLUSTER,627420,627469,50,200000,50,10
FRACTURE_CLUSTER,628204,628285,82,200000,50,10
FRACTURE_CLUSTER,628834,628901,68,200000,50,10
FRACTURE_CLUSTER,629134,629221,88,200000,50,10
FRACTURE_CLUSTER,629500,629549,50,200000,50,10
FRACTURE_CLUSTER,630348,630407,60,200000,50,10
FRACTURE_CLUSTER,631300,631351,52,200000,50,10
FRACTURE_CLUSTER,631614,631685,72,200000,50,10
FRACTURE_CLUSTER,633190,633251,62,200000,50,10
FRACTURE_CLUSTER,633984,634037,54,200000,50,10
FRACTURE_CLUSTER,636112,636161,50,200000,50,10
FRACTURE_CLUSTER,636702,636751,50,200000,50,10
FRACTURE_CLUSTER,637452,637505,54,200000,50,10
FRACTURE_CLUSTER,638430,638495,66,200000,50,10
FRACTURE_CLUSTER,639160,639209,50,200000,50,10
FRACTURE_CLUSTER,639378,639451,74,200000,50,10
FRACTURE_CLUSTER,640468,640537,70,200000,50,10
FRACTURE_CLUSTER,640792,640855,64,200000,50,10
FRACTURE_CLUSTER,640882,640945,64,200000,50,10
FRACTURE_CLUSTER,641320,641371,52,200000,50,10
FRACTURE_CLUSTER,641608,641669,62,200000,50,10
FRACTURE_CLUSTER,641974,642031,58,200000,50,10
FRACTURE_CLUSTER,642630,642689,60,200000,50,10
FRACTURE_CLUSTER,643312,643375,64,200000,50,10
FRACTURE_CLUSTER,645744,645829,86,200000,50,10
FRACTURE_CLUSTER,646318,646385,68,200000,50,10
FRACTURE_CLUSTER,647190,647239,50,200000,50,10
FRACTURE_CLUSTER,647412,647491,80,200000,50,10
FRACTURE_CLUSTER,648100,648161,62,200000,50,10
FRACTURE_CLUSTER,648492,648571,80,200000,50,10
FRACTURE_CLUSTER,650124,650207,84,200000,50,10
FRACTURE_CLUSTER,650292,650345,54,200000,50,10
FRACTURE_CLUSTER,650698,650765,68,200000,50,10
FRACTURE_CLUSTER,650998,651071,74,200000,50,10
FRACTURE_CLUSTER,652128,652177,50,200000,50,10
FRACTURE_CLUSTER,652378,652435,58,200000,50,10
FRACTURE_CLUSTER,654432,654505,74,200000,50,10
FRACTURE_CLUSTER,655044,655099,56,200000,50,10
FRACTURE_CLUSTER,655392,655445,54,200000,50,10
FRACTURE_CLUSTER,656050,656117,68,200000,50,10
FRACTURE_CLUSTER,657100,657151,52,200000,50,10
FRACTURE_CLUSTER,659244,659321,78,200000,50,10
FRACTURE_CLUSTER,661704,661771,68,200000,50,10
FRACTURE_CLUSTER,662110,662219,110,200000,50,10
FRACTURE_CLUSTER,662454,662519,66,200000,50,10
FRACTURE_CLUSTER,663408,663497,90,200000,50,10
FRACTURE_CLUSTER,664782,664835,54,200000,50,10
FRACTURE_CLUSTER,665652,665701,50,200000,50,10
FRACTURE_CLUSTER,666900,666955,56,200000,50,10
FRACTURE_CLUSTER,667614,667667,54,200000,50,10
FRACTURE_CLUSTER,668070,668119,50,200000,50,10
FRACTURE_CLUSTER,669468,669545,78,200000,50,10
FRACTURE_CLUSTER,670710,670765,56,200000,50,10
FRACTURE_CLUSTER,671148,671219,72,200000,50,10
FRACTURE_CLUSTER,673654,673711,58,200000,50,10
FRACTURE_CLUSTER,674098,674177,80,200000,50,10
FRACTURE_CLUSTER,674368,674459,92,200000,50,10
FRACTURE_CLUSTER,674874,674941,68,200000,50,10
FRACTURE_CLUSTER,674998,675055,58,200000,50,10
FRACTURE_CLUSTER,675628,675715,88,200000,50,10
FRACTURE_CLUSTER,679138,679187,50,200000,50,10
FRACTURE_CLUSTER,681178,681241,64,200000,50,10
FRACTURE_CLUSTER,682800,682865,66,200000,50,10
FRACTURE_CLUSTER,682980,683035,56,200000,50,10
FRACTURE_CLUSTER,683520,683579,60,200000,50,10
FRACTURE_CLUSTER,685158,685211,54,200000,50,10
FRACTURE_CLUSTER,685872,685945,74,200000,50,10
FRACTURE_CLUSTER,687952,688027,76,200000,50,10
FRACTURE_CLUSTER,688810,688859,50,200000,50,10
FRACTURE_CLUSTER,689638,689707,70,200000,50,10
FRACTURE_CLUSTER,693198,693277,80,200000,50,10
FRACTURE_CLUSTER,694660,694739,80,200000,50,10
FRACTURE_CLUSTER,694882,694969,88,200000,50,10
FRACTURE_CLUSTER,695202,695251,50,200000,50,10
FRACTURE_CLUSTER,695920,696031,112,200000,50,10
FRACTURE_CLUSTER,698128,698189,62,200000,50,10
FRACTURE_CLUSTER,698848,698899,52,200000,50,10
FRACTURE_CLUSTER,698932,698981,50,200000,50,10
FRACTURE_CLUSTER,699198,699247,50,200000,50,10
FRACTURE_CLUSTER,699292,699365,74,200000,50,10
FRACTURE_CLUSTER,699822,699919,98,200000,50,10
FRACTURE_CLUSTER,701104,701171,68,200000,50,10
FRACTURE_CLUSTER,703884,703937,54,200000,50,10
FRACTURE_CLUSTER,705324,705409,86,200000,50,10
FRACTURE_CLUSTER,705618,705685,68,200000,50,10
FRACTURE_CLUSTER,706674,706729,56,200000,50,10
FRACTURE_CLUSTER,708258,708307,50,200000,50,10
FRACTURE_CLUSTER,709098,709175,78,200000,50,10
FRACTURE_CLUSTER,709362,709411,50,200000,50,10
FRACTURE_CLUSTER,711240,711289,50,200000,50,10
FRACTURE_CLUSTER,712038,712129,92,200000,50,10
FRACTURE_CLUSTER,712374,712469,96,200000,50,10
FRACTURE_CLUSTER,713518,713567,50,200000,50,10
FRACTURE_CLUSTER,713680,713749,70,200000,50,10
FRACTURE_CLUSTER,714358,714427,70,200000,50,10
FRACTURE_CLUSTER,714582,714655,74,200000,50,10
FRACTURE_CLUSTER,714960,715025,66,200000,50,10
FRACTURE_CLUSTER,715258,715319,62,200000,50,10
FRACTURE_CLUSTER,716322,716389,68,200000,50,10
FRACTURE_CLUSTER,717900,717949,50,200000,50,10
FRACTURE_CLUSTER,718054,718147,94,200000,50,10
FRACTURE_CLUSTER,718450,718529,80,200000,50,10
FRACTURE_CLUSTER,718938,718999,62,200000,50,10
FRACTURE_CLUSTER,720504,720557,54,200000,50,10
FRACTURE_CLUSTER,721768,721819,52,200000,50,10
FRACTURE_CLUSTER,724132,724199,68,200000,50,10
FRACTURE_CLUSTER,725202,725287,86,200000,50,10
FRACTURE_CLUSTER,726262,726311,50,200000,50,10
FRACTURE_CLUSTER,727390,727441,52,200000,50,10
FRACTURE_CLUSTER,728032,728099,68,200000,50,10
FRACTURE_CLUSTER,728134,728189,56,200000,50,10
FRACTURE_CLUSTER,729060,729109,50,200000,50,10
FRACTURE_CLUSTER,729780,729859,80,200000,50,10
FRACTURE_CLUSTER,730110,730165,56,200000,50,10
FRACTURE_CLUSTER,730332,730397,66,200000,50,10
FRACTURE_CLUSTER,731382,731455,74,200000,50,10
FRACTURE_CLUSTER,731952,732049,98,200000,50,10
FRACTURE_CLUSTER,732642,732691,50,200000,50,10
FRACTURE_CLUSTER,733210,733259,50,200000,50,10
FRACTURE_CLUSTER,734634,734687,54,200000,50,10
FRACTURE_CLUSTER,735832,735929,98,200000,50,10
FRACTURE_CLUSTER,736662,736711,50,200000,50,10
FRACTURE_CLUSTER,737412,737465,54,200000,50,10
FRACTURE_CLUSTER,739528,739621,94,200000,50,10
FRACTURE_CLUSTER,739864,739915,52,200000,50,10
FRACTURE_CLUSTER,740784,740861,78,200000,50,10
FRACTURE_CLUSTER,742762,742835,74,200000,50,10
FRACTURE_CLUSTER,743580,743629,50,200000,50,10
FRACTURE_CLUSTER,743704,743771,68,200000,50,10
FRACTURE_CLUSTER,743964,744047,84,200000,50,10
FRACTURE_CLUSTER,744192,744241,50,200000,50,10
FRACTURE_CLUSTER,744430,744509,80,200000,50,10
FRACTURE_CLUSTER,744934,744985,52,200000,50,10
FRACTURE_CLUSTER,745120,745211,92,200000,50,10
FRACTURE_CLUSTER,747070,747127,58,200000,50,10
FRACTURE_CLUSTER,747748,747797,50,200000,50,10
FRACTURE_CLUSTER,749998,750047,50,200000,50,10
FRACTURE_CLUSTER,753120,753169,50,200000,50,10
FRACTURE_CLUSTER,753838,753901,64,200000,50,10
FRACTURE_CLUSTER,755884,755975,92,200000,50,10
FRACTURE_CLUSTER,756972,757045,74,200000,50,10
FRACTURE_CLUSTER,757900,757949,50,200000,50,10
FRACTURE_CLUSTER,760962,761047,86,200000,50,10
FRACTURE_CLUSTER,764262,764345,84,200000,50,10
FRACTURE_CLUSTER,764412,764489,78,200000,50,10
FRACTURE_CLUSTER,765514,765565,52,200000,50,10
FRACTURE_CLUSTER,766032,766081,50,200000,50,10
FRACTURE_CLUSTER,767142,767237,96,200000,50,10
FRACTURE_CLUSTER,769080,769175,96,200000,50,10
FRACTURE_CLUSTER,769782,769865,84,200000,50,10
FRACTURE_CLUSTER,770662,770747,86,200000,50,10
FRACTURE_CLUSTER,772594,772649,56,200000,50,10
FRACTURE_CLUSTER,775252,775301,50,200000,50,10
FRACTURE_CLUSTER,777460,777541,82,200000,50,10
FRACTURE_CLUSTER,778450,778519,70,200000,50,10
FRACTURE_CLUSTER,779064,779119,56,200000,50,10
FRACTURE_CLUSTER,779250,779339,90,200000,50,10
FRACTURE_CLUSTER,780532,780589,58,200000,50,10
FRACTURE_CLUSTER,782230,782317,88,200000,50,10
FRACTURE_CLUSTER,783900,783991,92,200000,50,10
FRACTURE_CLUSTER,786064,786161,98,200000,50,10
FRACTURE_CLUSTER,786474,786527,54,200000,50,10
FRACTURE_CLUSTER,787362,787411,50,200000,50,10
FRACTURE_CLUSTER,788724,788779,56,200000,50,10
FRACTURE_CLUSTER,789778,789827,50,200000,50,10
FRACTURE_CLUSTER,790204,790261,58,200000,50,10
FRACTURE_CLUSTER,791484,791555,72,200000,50,10
FRACTURE_CLUSTER,793200,793259,60,200000,50,10
FRACTURE_CLUSTER,795220,795275,56,200000,50,10
FRACTURE_CLUSTER,795390,795439,50,200000,50,10
FRACTURE_CLUSTER,796024,796079,56,200000,50,10
FRACTURE_CLUSTER,797182,797239,58,200000,50,10
FRACTURE_CLUSTER,798984,799039,56,200000,50,10
FRACTURE_CLUSTER,800248,800345,98,200000,50,10
FRACTURE_CLUSTER,801120,801169,50,200000,50,10
FRACTURE_CLUSTER,802342,802417,76,200000,50,10
FRACTURE_CLUSTER,802798,802891,94,200000,50,10
FRACTURE_CLUSTER,803064,803117,54,200000,50,10
FRACTURE_CLUSTER,803794,803849,56,200000,50,10
FRACTURE_CLUSTER,805440,805495,56,200000,50,10
FRACTURE_CLUSTER,805780,805841,62,200000,50,10
FRACTURE_CLUSTER,806374,806461,88,200000,50,10
FRACTURE_CLUSTER,806580,806671,92,200000,50,10
FRACTURE_CLUSTER,808092,808151,60,200000,50,10
FRACTURE_CLUSTER,808498,808547,50,200000,50,10
FRACTURE_CLUSTER,809908,810005,98,200000,50,10
FRACTURE_CLUSTER,812844,812935,92,200000,50,10
FRACTURE_CLUSTER,815068,815155,88,200000,50,10
FRACTURE_CLUSTER,815952,816007,56,200000,50,10
FRACTURE_CLUSTER,817428,817477,50,200000,50,10
FRACTURE_CLUSTER,818004,818077,74,200000,50,10
FRACTURE_CLUSTER,818488,818539,52,200000,50,10
FRACTURE_CLUSTER,819502,819569,68,200000,50,10
FRACTURE_CLUSTER,820482,820535,54,200000,50,10
FRACTURE_CLUSTER,821368,821417,50,200000,50,10
FRACTURE_CLUSTER,821664,821719,56,200000,50,10
FRACTURE_CLUSTER,822372,822451,80,200000,50,10
FRACTURE_CLUSTER,823140,823229,90,200000,50,10
FRACTURE_CLUSTER,824688,824761,74,200000,50,10
FRACTURE_CLUSTER,826200,826255,56,200000,50,10
FRACTURE_CLUSTER,826408,826487,80,200000,50,10
FRACTURE_CLUSTER,827352,827419,68,200000,50,10
FRACTURE_CLUSTER,828244,828307,64,200000,50,10
FRACTURE_CLUSTER,828462,828539,78,200000,50,10
FRACTURE_CLUSTER,829288,829351,64,200000,50,10
FRACTURE_CLUSTER,829632,829697,66,200000,50,10
FRACTURE_CLUSTER,829848,829939,92,200000,50,10
FRACTURE_CLUSTER,832240,832309,70,200000,50,10
FRACTURE_CLUSTER,833064,833159,96,200000,50,10
FRACTURE_CLUSTER,833934,833987,54,200000,50,10
FRACTURE_CLUSTER,834072,834121,50,200000,50,10
FRACTURE_CLUSTER,834364,834421,58,200000,50,10
FRACTURE_CLUSTER,837750,837809,60,200000,50,10
FRACTURE_CLUSTER,837960,838019,60,200000,50,10
FRACTURE_CLUSTER,838240,838315,76,200000,50,10
FRACTURE_CLUSTER,839052,839141,90,200000,50,10
FRACTURE_CLUSTER,840370,840449,80,200000,50,10
FRACTURE_CLUSTER,843718,843767,50,200000,50,10
FRACTURE_CLUSTER,843910,844015,106,200000,50,10
FRACTURE_CLUSTER,844348,844415,68,200000,50,10
FRACTURE_CLUSTER,844758,844831,74,200000,50,10
FRACTURE_CLUSTER,845568,845665,98,200000,50,10
FRACTURE_CLUSTER,849880,849935,56,200000,50,10
FRACTURE_CLUSTER,850092,850171,80,200000,50,10
FRACTURE_CLUSTER,850572,850649,78,200000,50,10
FRACTURE_CLUSTER,852412,852461,50,200000,50,10
FRACTURE_CLUSTER,853348,853399,52,200000,50,10
FRACTURE_CLUSTER,853438,853517,80,200000,50,10
FRACTURE_CLUSTER,854718,854815,98,200000,50,10
FRACTURE_CLUSTER,856204,856259,56,200000,50,10
FRACTURE_CLUSTER,856732,856789,58,200000,50,10
FRACTURE_CLUSTER,859144,859195,52,200000,50,10
FRACTURE_CLUSTER,861220,861317,98,200000,50,10
FRACTURE_CLUSTER,863248,863311,64,200000,50,10
FRACTURE_CLUSTER,863428,863507,80,200000,50,10
FRACTURE_CLUSTER,865864,865931,68,200000,50,10
FRACTURE_CLUSTER,867978,868037,60,200000,50,10
FRACTURE_CLUSTER,869172,869249,78,200000,50,10
FRACTURE_CLUSTER,870718,870767,50,200000,50,10
FRACTURE_CLUSTER,872142,872195,54,200000,50,10
FRACTURE_CLUSTER,872752,872827,76,200000,50,10
FRACTURE_CLUSTER,872848,872917,70,200000,50,10
FRACTURE_CLUSTER,874170,874225,56,200000,50,10
FRACTURE_CLUSTER,874452,874501,50,200000,50,10
FRACTURE_CLUSTER,875008,875101,94,200000,50,10
FRACTURE_CLUSTER,876130,876181,52,200000,50,10
FRACTURE_CLUSTER,876664,876719,56,200000,50,10
FRACTURE_CLUSTER,877000,877049,50,200000,50,10
FRACTURE_CLUSTER,877098,877147,50,200000,50,10
FRACTURE_CLUSTER,877942,878005,64,200000,50,10
FRACTURE_CLUSTER,878208,878267,60,200000,50,10
FRACTURE_CLUSTER,881710,881765,56,200000,50,10
FRACTURE_CLUSTER,882750,882815,66,200000,50,10
FRACTURE_CLUSTER,884470,884551,82,200000,50,10
FRACTURE_CLUSTER,886392,886459,68,200000,50,10
FRACTURE_CLUSTER,887298,887357,60,200000,50,10
FRACTURE_CLUSTER,887758,887815,58,200000,50,10
FRACTURE_CLUSTER,890682,890761,80,200000,50,10
FRACTURE_CLUSTER,891082,891145,64,200000,50,10
FRACTURE_CLUSTER,892300,892375,76,200000,50,10
FRACTURE_CLUSTER,896188,896245,58,200000,50,10
FRACTURE_CLUSTER,896634,896689,56,200000,50,10
FRACTURE_CLUSTER,896862,896921,60,200000,50,10
FRACTURE_CLUSTER,898830,898885,56,200000,50,10
FRACTURE_CLUSTER,898944,899027,84,200000,50,10
FRACTURE_CLUSTER,899298,899347,50,200000,50,10
FRACTURE_CLUSTER,899362,899411,50,200000,50,10
FRACTURE_CLUSTER,900030,900091,62,200000,50,10
FRACTURE_CLUSTER,900484,900547,64,200000,50,10
FRACTURE_CLUSTER,900850,900901,52,200000,50,10
FRACTURE_CLUSTER,901078,901139,62,200000,50,10
FRACTURE_CLUSTER,902890,902941,52,200000,50,10
FRACTURE_CLUSTER,903120,903185,66,200000,50,10
FRACTURE_CLUSTER,903270,903347,78,200000,50,10
FRACTURE_CLUSTER,907834,907895,62,200000,50,10
FRACTURE_CLUSTER,910288,910337,50,200000,50,10
FRACTURE_CLUSTER,910920,910981,62,200000,50,10
FRACTURE_CLUSTER,911494,911545,52,200000,50,10
FRACTURE_CLUSTER,912132,912187,56,200000,50,10
FRACTURE_CLUSTER,913450,913579,130,200000,50,10
FRACTURE_CLUSTER,914044,914131,88,200000,50,10
FRACTURE_CLUSTER,915280,915371,92,200000,50,10
FRACTURE_CLUSTER,915994,916045,52,200000,50,10
FRACTURE_CLUSTER,916228,916277,50,200000,50,10
FRACTURE_CLUSTER,919942,919991,50,200000,50,10
FRACTURE_CLUSTER,920580,920641,62,200000,50,10
FRACTURE_CLUSTER,922722,922771,50,200000,50,10
FRACTURE_CLUSTER,927198,927259,62,200000,50,10
FRACTURE_CLUSTER,927888,927977,90,200000,50,10
FRACTURE_CLUSTER,927984,928039,56,200000,50,10
FRACTURE_CLUSTER,930414,930479,66,200000,50,10
FRACTURE_CLUSTER,930918,931045,128,200000,50,10
FRACTURE_CLUSTER,933570,933665,96,200000,50,10
