belt_type,n_start,n_end,length,threshold,window,need
PRIME_PROXY_BELT,193702,194027,326,200000,50,10
PRIME_PROXY_BELT,194038,194149,112,200000,50,10
PRIME_PROXY_BELT,194478,194527,50,200000,50,10
PRIME_PROXY_BELT,194632,194771,140,200000,50,10
PRIME_PROXY_BELT,194790,194939,150,200000,50,10
PRIME_PROXY_BELT,195000,195545,546,200000,50,10
PRIME_PROXY_BELT,195684,195829,146,200000,50,10
PRIME_PROXY_BELT,195844,196121,278,200000,50,10
PRIME_PROXY_BELT,196128,196225,98,200000,50,10
PRIME_PROXY_BELT,196242,196339,98,200000,50,10
PRIME_PROXY_BELT,196428,196597,170,200000,50,10
PRIME_PROXY_BELT,196632,196775,144,200000,50,10
PRIME_PROXY_BELT,196824,196927,104,200000,50,10
PRIME_PROXY_BELT,196960,197171,212,200000,50,10
PRIME_PROXY_BELT,197194,197429,236,200000,50,10
PRIME_PROXY_BELT,197520,197815,296,200000,50,10
PRIME_PROXY_BELT,197872,198139,268,200000,50,10
PRIME_PROXY_BELT,198172,198361,190,200000,50,10
PRIME_PROXY_BELT,198364,198511,148,200000,50,10
PRIME_PROXY_BELT,198550,198689,140,200000,50,10
PRIME_PROXY_BELT,198780,198881,102,200000,50,10
PRIME_PROXY_BELT,198892,199081,190,200000,50,10
PRIME_PROXY_BELT,199308,199535,228,200000,50,10
PRIME_PROXY_BELT,199554,199607,54,200000,50,10
PRIME_PROXY_BELT,199630,199859,230,200000,50,10
PRIME_PROXY_BELT,199872,200071,200,200000,50,10
PRIME_PROXY_BELT,200128,200275,148,200000,50,10
PRIME_PROXY_BELT,200292,200419,128,200000,50,10
PRIME_PROXY_BELT,200434,200485,52,200000,50,10
PRIME_PROXY_BELT,200542,200627,86,200000,50,10
PRIME_PROXY_BELT,200682,200737,56,200000,50,10
PRIME_PROXY_BELT,200758,200819,62,200000,50,10
PRIME_PROXY_BELT,200832,200947,116,200000,50,10
PRIME_PROXY_BELT,200958,201055,98,200000,50,10
PRIME_PROXY_BELT,201072,201257,186,200000,50,10
PRIME_PROXY_BELT,201388,201715,328,200000,50,10
PRIME_PROXY_BELT,201720,202147,428,200000,50,10
PRIME_PROXY_BELT,202182,202231,50,200000,50,10
PRIME_PROXY_BELT,202308,202429,122,200000,50,10
PRIME_PROXY_BELT,202588,202685,98,200000,50,10
PRIME_PROXY_BELT,202702,202799,98,200000,50,10
PRIME_PROXY_BELT,202840,203065,226,200000,50,10
PRIME_PROXY_BELT,203164,203261,98,200000,50,10
PRIME_PROXY_BELT,203268,203477,210,200000,50,10
PRIME_PROXY_BELT,203530,203597,68,200000,50,10
PRIME_PROXY_BELT,203608,203701,94,200000,50,10
PRIME_PROXY_BELT,203740,203821,82,200000,50,10
PRIME_PROXY_BELT,203862,204067,206,200000,50,10
PRIME_PROXY_BELT,204094,204191,98,200000,50,10
PRIME_PROXY_BELT,204280,204647,368,200000,50,10
PRIME_PROXY_BELT,204702,204839,138,200000,50,10
PRIME_PROXY_BELT,204882,204961,80,200000,50,10
PRIME_PROXY_BELT,205014,205259,246,200000,50,10
PRIME_PROXY_BELT,205290,205345,56,200000,50,10
PRIME_PROXY_BELT,205372,205681,310,200000,50,10
PRIME_PROXY_BELT,205908,206099,192,200000,50,10
PRIME_PROXY_BELT,206142,206327,186,200000,50,10
PRIME_PROXY_BELT,206334,206531,198,200000,50,10
PRIME_PROXY_BELT,206578,206671,94,200000,50,10
PRIME_PROXY_BELT,206764,206855,92,200000,50,10
PRIME_PROXY_BELT,206862,206971,110,200000,50,10
PRIME_PROXY_BELT,206988,207085,98,200000,50,10
PRIME_PROXY_BELT,207150,207415,266,200000,50,10
PRIME_PROXY_BELT,207420,207599,180,200000,50,10
PRIME_PROXY_BELT,207612,207721,110,200000,50,10
PRIME_PROXY_BELT,207762,207847,86,200000,50,10
PRIME_PROXY_BELT,207904,208085,182,200000,50,10
PRIME_PROXY_BELT,208090,208169,80,200000,50,10
PRIME_PROXY_BELT,208174,208339,166,200000,50,10
PRIME_PROXY_BELT,208344,208559,216,200000,50,10
PRIME_PROXY_BELT,208582,208745,164,200000,50,10
PRIME_PROXY_BELT,208882,209041,160,200000,50,10
PRIME_PROXY_BELT,209140,209407,268,200000,50,10
PRIME_PROXY_BELT,209422,209497,76,200000,50,10
PRIME_PROXY_BELT,209514,209749,236,200000,50,10
PRIME_PROXY_BELT,209760,209869,110,200000,50,10
PRIME_PROXY_BELT,209904,210059,156,200000,50,10
PRIME_PROXY_BELT,210064,210539,476,200000,50,10
PRIME_PROXY_BELT,210594,210647,54,200000,50,10
PRIME_PROXY_BELT,210690,210761,72,200000,50,10
PRIME_PROXY_BELT,210778,210971,194,200000,50,10
PRIME_PROXY_BELT,211014,211111,98,200000,50,10
PRIME_PROXY_BELT,211144,211381,238,200000,50,10
PRIME_PROXY_BELT,211420,211517,98,200000,50,10
PRIME_PROXY_BELT,211534,211981,448,200000,50,10
PRIME_PROXY_BELT,212092,212255,164,200000,50,10
PRIME_PROXY_BELT,212398,212509,112,200000,50,10
PRIME_PROXY_BELT,212538,212609,72,200000,50,10
PRIME_PROXY_BELT,212622,212717,96,200000,50,10
PRIME_PROXY_BELT,212818,212945,128,200000,50,10
PRIME_PROXY_BELT,212974,213067,94,200000,50,10
PRIME_PROXY_BELT,213084,213409,326,200000,50,10
PRIME_PROXY_BELT,213442,213497,56,200000,50,10
PRIME_PROXY_BELT,213508,213571,64,200000,50,10
PRIME_PROXY_BELT,213574,213671,98,200000,50,10
PRIME_PROXY_BELT,213702,213761,60,200000,50,10
PRIME_PROXY_BELT,213784,213869,86,200000,50,10
PRIME_PROXY_BELT,213880,214099,220,200000,50,10
PRIME_PROXY_BELT,214114,214261,148,200000,50,10
PRIME_PROXY_BELT,214342,214411,70,200000,50,10
PRIME_PROXY_BELT,214414,214705,292,200000,50,10
PRIME_PROXY_BELT,214710,214897,188,200000,50,10
PRIME_PROXY_BELT,215112,215209,98,200000,50,10
PRIME_PROXY_BELT,215230,215545,316,200000,50,10
PRIME_PROXY_BELT,215640,215987,348,200000,50,10
PRIME_PROXY_BELT,216058,216181,124,200000,50,10
PRIME_PROXY_BELT,216352,216421,70,200000,50,10
PRIME_PROXY_BELT,216522,216695,174,200000,50,10
PRIME_PROXY_BELT,216702,216949,248,200000,50,10
PRIME_PROXY_BELT,216954,217039,86,200000,50,10
PRIME_PROXY_BELT,217152,217469,318,200000,50,10
PRIME_PROXY_BELT,217530,217607,78,200000,50,10
PRIME_PROXY_BELT,217638,217781,144,200000,50,10
PRIME_PROXY_BELT,217888,217981,94,200000,50,10
PRIME_PROXY_BELT,218034,218179,146,200000,50,10
PRIME_PROXY_BELT,218340,218569,230,200000,50,10
PRIME_PROXY_BELT,218574,218767,194,200000,50,10
PRIME_PROXY_BELT,218790,218891,102,200000,50,10
PRIME_PROXY_BELT,218920,219145,226,200000,50,10
PRIME_PROXY_BELT,219262,219329,68,200000,50,10
PRIME_PROXY_BELT,219340,220057,718,200000,50,10
PRIME_PROXY_BELT,220114,220199,86,200000,50,10
PRIME_PROXY_BELT,220278,220447,170,200000,50,10
PRIME_PROXY_BELT,220494,220601,108,200000,50,10
PRIME_PROXY_BELT,220638,220729,92,200000,50,10
PRIME_PROXY_BELT,220740,220955,216,200000,50,10
PRIME_PROXY_BELT,221028,221125,98,200000,50,10
PRIME_PROXY_BELT,221152,221329,178,200000,50,10
PRIME_PROXY_BELT,221364,221519,156,200000,50,10
PRIME_PROXY_BELT,221532,221767,236,200000,50,10
PRIME_PROXY_BELT,221782,221855,74,200000,50,10
PRIME_PROXY_BELT,221908,222209,302,200000,50,10
PRIME_PROXY_BELT,222268,222409,142,200000,50,10
PRIME_PROXY_BELT,222484,222559,76,200000,50,10
PRIME_PROXY_BELT,222598,222661,64,200000,50,10
PRIME_PROXY_BELT,222744,222889,146,200000,50,10
PRIME_PROXY_BELT,222898,223135,238,200000,50,10
PRIME_PROXY_BELT,223180,223385,206,200000,50,10
PRIME_PROXY_BELT,223392,223591,200,200000,50,10
PRIME_PROXY_BELT,223632,223879,248,200000,50,10
PRIME_PROXY_BELT,223992,224089,98,200000,50,10
PRIME_PROXY_BELT,224100,224365,266,200000,50,10
PRIME_PROXY_BELT,224400,224515,116,200000,50,10
PRIME_PROXY_BELT,224554,224651,98,200000,50,10
PRIME_PROXY_BELT,224662,224777,116,200000,50,10
PRIME_PROXY_BELT,224848,224995,148,200000,50,10
PRIME_PROXY_BELT,225030,225397,368,200000,50,10
PRIME_PROXY_BELT,225450,225551,102,200000,50,10
PRIME_PROXY_BELT,225562,225659,98,200000,50,10
PRIME_PROXY_BELT,225718,225815,98,200000,50,10
PRIME_PROXY_BELT,225900,226037,138,200000,50,10
PRIME_PROXY_BELT,226080,226247,168,200000,50,10
PRIME_PROXY_BELT,226332,226499,168,200000,50,10
PRIME_PROXY_BELT,226504,226579,76,200000,50,10
PRIME_PROXY_BELT,226588,226705,118,200000,50,10
PRIME_PROXY_BELT,226734,226861,128,200000,50,10
PRIME_PROXY_BELT,226864,226951,88,200000,50,10
PRIME_PROXY_BELT,227064,227305,242,200000,50,10
PRIME_PROXY_BELT,227344,227747,404,200000,50,10
PRIME_PROXY_BELT,227944,228025,82,200000,50,10
PRIME_PROXY_BELT,228082,228151,70,200000,50,10
PRIME_PROXY_BELT,228162,228259,98,200000,50,10
PRIME_PROXY_BELT,228262,228659,398,200000,50,10
PRIME_PROXY_BELT,228688,229007,320,200000,50,10
PRIME_PROXY_BELT,229090,229297,208,200000,50,10
PRIME_PROXY_BELT,229360,229447,88,200000,50,10
PRIME_PROXY_BELT,229458,229867,410,200000,50,10
PRIME_PROXY_BELT,229914,230009,96,200000,50,10
PRIME_PROXY_BELT,230032,230165,134,200000,50,10
PRIME_PROXY_BELT,230178,230515,338,200000,50,10
PRIME_PROXY_BELT,230518,230599,82,200000,50,10
PRIME_PROXY_BELT,230644,230695,52,200000,50,10
PRIME_PROXY_BELT,230718,230897,180,200000,50,10
PRIME_PROXY_BELT,230910,231079,170,200000,50,10
PRIME_PROXY_BELT,231240,231655,416,200000,50,10
PRIME_PROXY_BELT,231774,231971,198,200000,50,10
PRIME_PROXY_BELT,232002,232139,138,200000,50,10
PRIME_PROXY_BELT,232168,232219,52,200000,50,10
PRIME_PROXY_BELT,232332,232499,168,200000,50,10
PRIME_PROXY_BELT,232548,232757,210,200000,50,10
PRIME_PROXY_BELT,232774,232939,166,200000,50,10
PRIME_PROXY_BELT,233068,233207,140,200000,50,10
PRIME_PROXY_BELT,233218,233455,238,200000,50,10
PRIME_PROXY_BELT,233572,233731,160,200000,50,10
PRIME_PROXY_BELT,233832,233969,138,200000,50,10
PRIME_PROXY_BELT,234082,234371,290,200000,50,10
PRIME_PROXY_BELT,234418,234635,218,200000,50,10
PRIME_PROXY_BELT,234694,234895,202,200000,50,10
PRIME_PROXY_BELT,234912,235117,206,200000,50,10
PRIME_PROXY_BELT,235150,235247,98,200000,50,10
PRIME_PROXY_BELT,235470,235625,156,200000,50,10
PRIME_PROXY_BELT,235650,235709,60,200000,50,10
PRIME_PROXY_BELT,235740,235835,96,200000,50,10
PRIME_PROXY_BELT,235842,235937,96,200000,50,10
PRIME_PROXY_BELT,236038,236155,118,200000,50,10
PRIME_PROXY_BELT,236280,236345,66,200000,50,10
PRIME_PROXY_BELT,236358,236551,194,200000,50,10
PRIME_PROXY_BELT,236652,236821,170,200000,50,10
PRIME_PROXY_BELT,236842,236939,98,200000,50,10
PRIME_PROXY_BELT,236970,237209,240,200000,50,10
PRIME_PROXY_BELT,237238,237409,172,200000,50,10
PRIME_PROXY_BELT,237652,237797,146,200000,50,10
PRIME_PROXY_BELT,237834,237905,72,200000,50,10
PRIME_PROXY_BELT,237924,238277,354,200000,50,10
PRIME_PROXY_BELT,238282,238409,128,200000,50,10
PRIME_PROXY_BELT,238414,238547,134,200000,50,10
PRIME_PROXY_BELT,238624,238771,148,200000,50,10
PRIME_PROXY_BELT,238810,238969,160,200000,50,10
PRIME_PROXY_BELT,239130,239185,56,200000,50,10
PRIME_PROXY_BELT,239194,239299,106,200000,50,10
PRIME_PROXY_BELT,239340,239471,132,200000,50,10
PRIME_PROXY_BELT,239482,239645,164,200000,50,10
PRIME_PROXY_BELT,239664,239759,96,200000,50,10
PRIME_PROXY_BELT,239800,239899,100,200000,50,10
PRIME_PROXY_BELT,239914,240217,304,200000,50,10
PRIME_PROXY_BELT,240234,240395,162,200000,50,10
PRIME_PROXY_BELT,240460,240527,68,200000,50,10
PRIME_PROXY_BELT,240550,240647,98,200000,50,10
PRIME_PROXY_BELT,240684,240781,98,200000,50,10
PRIME_PROXY_BELT,240810,240929,120,200000,50,10
PRIME_PROXY_BELT,241002,241109,108,200000,50,10
PRIME_PROXY_BELT,241212,241381,170,200000,50,10
PRIME_PROXY_BELT,241414,241727,314,200000,50,10
PRIME_PROXY_BELT,241758,242021,264,200000,50,10
PRIME_PROXY_BELT,242044,242209,166,200000,50,10
PRIME_PROXY_BELT,242224,242291,68,200000,50,10
PRIME_PROXY_BELT,242350,242557,208,200000,50,10
PRIME_PROXY_BELT,242580,242695,116,200000,50,10
PRIME_PROXY_BELT,242758,242837,80,200000,50,10
PRIME_PROXY_BELT,242862,242911,50,200000,50,10
PRIME_PROXY_BELT,243060,243275,216,200000,50,10
PRIME_PROXY_BELT,243382,243721,340,200000,50,10
PRIME_PROXY_BELT,243760,243899,140,200000,50,10
PRIME_PROXY_BELT,243972,244051,80,200000,50,10
PRIME_PROXY_BELT,244080,244189,110,200000,50,10
PRIME_PROXY_BELT,244198,244511,314,200000,50,10
PRIME_PROXY_BELT,244518,244795,278,200000,50,10
PRIME_PROXY_BELT,244810,244921,112,200000,50,10
PRIME_PROXY_BELT,244990,245071,82,200000,50,10
PRIME_PROXY_BELT,245082,245219,138,200000,50,10
PRIME_PROXY_BELT,245230,245339,110,200000,50,10
PRIME_PROXY_BELT,245368,245455,88,200000,50,10
PRIME_PROXY_BELT,245464,245801,338,200000,50,10
PRIME_PROXY_BELT,245848,246029,182,200000,50,10
PRIME_PROXY_BELT,246084,246391,308,200000,50,10
PRIME_PROXY_BELT,246462,246857,396,200000,50,10
PRIME_PROXY_BELT,246870,246985,116,200000,50,10
PRIME_PROXY_BELT,247050,247115,66,200000,50,10
PRIME_PROXY_BELT,247180,247271,92,200000,50,10
PRIME_PROXY_BELT,247294,247469,176,200000,50,10
PRIME_PROXY_BELT,247498,247921,424,200000,50,10
PRIME_PROXY_BELT,247950,248225,276,200000,50,10
PRIME_PROXY_BELT,248250,248357,108,200000,50,10
PRIME_PROXY_BELT,248398,248509,112,200000,50,10
PRIME_PROXY_BELT,248530,248669,140,200000,50,10
PRIME_PROXY_BELT,248674,248935,262,200000,50,10
PRIME_PROXY_BELT,249054,249155,102,200000,50,10
PRIME_PROXY_BELT,249168,249265,98,200000,50,10
PRIME_PROXY_BELT,249372,249611,240,200000,50,10
PRIME_PROXY_BELT,249700,249769,70,200000,50,10
PRIME_PROXY_BELT,249808,249905,98,200000,50,10
PRIME_PROXY_BELT,249922,250097,176,200000,50,10
PRIME_PROXY_BELT,250252,250307,56,200000,50,10
PRIME_PROXY_BELT,250392,250457,66,200000,50,10
PRIME_PROXY_BELT,250654,250889,236,200000,50,10
PRIME_PROXY_BELT,250918,251119,202,200000,50,10
PRIME_PROXY_BELT,251128,251309,182,200000,50,10
PRIME_PROXY_BELT,251344,251581,238,200000,50,10
PRIME_PROXY_BELT,251590,251669,80,200000,50,10
PRIME_PROXY_BELT,251784,252049,266,200000,50,10
PRIME_PROXY_BELT,252114,252217,104,200000,50,10
PRIME_PROXY_BELT,252244,252361,118,200000,50,10
PRIME_PROXY_BELT,252370,252491,122,200000,50,10
PRIME_PROXY_BELT,252568,252631,64,200000,50,10
PRIME_PROXY_BELT,252682,252779,98,200000,50,10
PRIME_PROXY_BELT,252844,253019,176,200000,50,10
PRIME_PROXY_BELT,253318,253687,370,200000,50,10
PRIME_PROXY_BELT,253702,253837,136,200000,50,10
PRIME_PROXY_BELT,253852,254089,238,200000,50,10
PRIME_PROXY_BELT,254160,254227,68,200000,50,10
PRIME_PROXY_BELT,254242,254305,64,200000,50,10
PRIME_PROXY_BELT,254358,254425,68,200000,50,10
PRIME_PROXY_BELT,254614,254671,58,200000,50,10
PRIME_PROXY_BELT,254692,255287,596,200000,50,10
PRIME_PROXY_BELT,255424,255551,128,200000,50,10
PRIME_PROXY_BELT,255568,255697,130,200000,50,10
PRIME_PROXY_BELT,255708,255781,74,200000,50,10
PRIME_PROXY_BELT,255802,256079,278,200000,50,10
PRIME_PROXY_BELT,256084,256235,152,200000,50,10
PRIME_PROXY_BELT,256300,256397,98,200000,50,10
PRIME_PROXY_BELT,256440,256687,248,200000,50,10
PRIME_PROXY_BELT,256854,256921,68,200000,50,10
PRIME_PROXY_BELT,257050,257189,140,200000,50,10
PRIME_PROXY_BELT,257214,257545,332,200000,50,10
PRIME_PROXY_BELT,257662,257755,94,200000,50,10
PRIME_PROXY_BELT,257818,257915,98,200000,50,10
PRIME_PROXY_BELT,257940,258179,240,200000,50,10
PRIME_PROXY_BELT,258270,258827,558,200000,50,10
PRIME_PROXY_BELT,258928,259039,112,200000,50,10
PRIME_PROXY_BELT,259110,259249,140,200000,50,10
PRIME_PROXY_BELT,259362,259469,108,200000,50,10
PRIME_PROXY_BELT,259488,259555,68,200000,50,10
PRIME_PROXY_BELT,259572,259739,168,200000,50,10
PRIME_PROXY_BELT,259764,259871,108,200000,50,10
PRIME_PROXY_BELT,259900,260057,158,200000,50,10
PRIME_PROXY_BELT,260152,260249,98,200000,50,10
PRIME_PROXY_BELT,260368,260617,250,200000,50,10
PRIME_PROXY_BELT,260628,260677,50,200000,50,10
PRIME_PROXY_BELT,260704,260809,106,200000,50,10
PRIME_PROXY_BELT,260824,260909,86,200000,50,10
PRIME_PROXY_BELT,260920,261109,190,200000,50,10
PRIME_PROXY_BELT,261222,261271,50,200000,50,10
PRIME_PROXY_BELT,261298,261371,74,200000,50,10
PRIME_PROXY_BELT,261384,261481,98,200000,50,10
PRIME_PROXY_BELT,261538,261809,272,200000,50,10
PRIME_PROXY_BELT,261934,262019,86,200000,50,10
PRIME_PROXY_BELT,262062,262195,134,200000,50,10
PRIME_PROXY_BELT,262212,262279,68,200000,50,10
PRIME_PROXY_BELT,262288,262435,148,200000,50,10
PRIME_PROXY_BELT,262464,262589,126,200000,50,10
PRIME_PROXY_BELT,262602,262787,186,200000,50,10
PRIME_PROXY_BELT,262852,262925,74,200000,50,10
PRIME_PROXY_BELT,263034,263137,104,200000,50,10
PRIME_PROXY_BELT,263152,263317,166,200000,50,10
PRIME_PROXY_BELT,263352,263459,108,200000,50,10
PRIME_PROXY_BELT,263470,263659,190,200000,50,10
PRIME_PROXY_BELT,263712,263771,60,200000,50,10
PRIME_PROXY_BELT,263794,264185,392,200000,50,10
PRIME_PROXY_BELT,264252,264397,146,200000,50,10
PRIME_PROXY_BELT,264550,264667,118,200000,50,10
PRIME_PROXY_BELT,264708,264841,134,200000,50,10
PRIME_PROXY_BELT,264850,265045,196,200000,50,10
PRIME_PROXY_BELT,265074,265297,224,200000,50,10
PRIME_PROXY_BELT,265374,265627,254,200000,50,10
PRIME_PROXY_BELT,265680,265909,230,200000,50,10
PRIME_PROXY_BELT,265978,266185,208,200000,50,10
PRIME_PROXY_BELT,266244,266317,74,200000,50,10
PRIME_PROXY_BELT,266320,266525,206,200000,50,10
PRIME_PROXY_BELT,266598,266735,138,200000,50,10
PRIME_PROXY_BELT,266790,267025,236,200000,50,10
PRIME_PROXY_BELT,267094,267347,254,200000,50,10
PRIME_PROXY_BELT,267352,267961,610,200000,50,10
PRIME_PROXY_BELT,268042,268091,50,200000,50,10
PRIME_PROXY_BELT,268162,268315,154,200000,50,10
PRIME_PROXY_BELT,268458,268577,120,200000,50,10
PRIME_PROXY_BELT,268708,268867,160,200000,50,10
PRIME_PROXY_BELT,268872,269089,218,200000,50,10
PRIME_PROXY_BELT,269130,269269,140,200000,50,10
PRIME_PROXY_BELT,269302,269477,176,200000,50,10
PRIME_PROXY_BELT,269494,269587,94,200000,50,10
PRIME_PROXY_BELT,269614,269665,52,200000,50,10
PRIME_PROXY_BELT,269674,269797,124,200000,50,10
PRIME_PROXY_BELT,269848,269927,80,200000,50,10
PRIME_PROXY_BELT,269938,269987,50,200000,50,10
PRIME_PROXY_BELT,270022,270079,58,200000,50,10
PRIME_PROXY_BELT,270094,270371,278,200000,50,10
PRIME_PROXY_BELT,270402,270485,84,200000,50,10
PRIME_PROXY_BELT,270502,270845,344,200000,50,10
PRIME_PROXY_BELT,270888,270985,98,200000,50,10
PRIME_PROXY_BELT,270994,271069,76,200000,50,10
PRIME_PROXY_BELT,271162,271309,148,200000,50,10
PRIME_PROXY_BELT,271318,271399,82,200000,50,10
PRIME_PROXY_BELT,271440,271531,92,200000,50,10
PRIME_PROXY_BELT,271548,271667,120,200000,50,10
PRIME_PROXY_BELT,271722,271945,224,200000,50,10
PRIME_PROXY_BELT,271960,272059,100,200000,50,10
PRIME_PROXY_BELT,272140,272459,320,200000,50,10
PRIME_PROXY_BELT,272500,272587,88,200000,50,10
PRIME_PROXY_BELT,272712,272819,108,200000,50,10
PRIME_PROXY_BELT,272862,273197,336,200000,50,10
PRIME_PROXY_BELT,273232,273359,128,200000,50,10
PRIME_PROXY_BELT,273502,273551,50,200000,50,10
PRIME_PROXY_BELT,273592,273665,74,200000,50,10
PRIME_PROXY_BELT,273690,273745,56,200000,50,10
PRIME_PROXY_BELT,273772,273835,64,200000,50,10
PRIME_PROXY_BELT,273870,274019,150,200000,50,10
PRIME_PROXY_BELT,274054,274307,254,200000,50,10
PRIME_PROXY_BELT,274408,274499,92,200000,50,10
PRIME_PROXY_BELT,274578,274627,50,200000,50,10
PRIME_PROXY_BELT,274648,275005,358,200000,50,10
PRIME_PROXY_BELT,275010,275095,86,200000,50,10
PRIME_PROXY_BELT,275110,275209,100,200000,50,10
PRIME_PROXY_BELT,275290,275747,458,200000,50,10
PRIME_PROXY_BELT,275872,276095,224,200000,50,10
PRIME_PROXY_BELT,276142,276295,154,200000,50,10
PRIME_PROXY_BELT,276298,276407,110,200000,50,10
PRIME_PROXY_BELT,276418,276535,118,200000,50,10
PRIME_PROXY_BELT,276540,276641,102,200000,50,10
PRIME_PROXY_BELT,276732,276977,246,200000,50,10
PRIME_PROXY_BELT,277048,277111,64,200000,50,10
PRIME_PROXY_BELT,277134,277321,188,200000,50,10
PRIME_PROXY_BELT,277482,277705,224,200000,50,10
PRIME_PROXY_BELT,277738,277835,98,200000,50,10
PRIME_PROXY_BELT,277842,277937,96,200000,50,10
PRIME_PROXY_BELT,277992,278089,98,200000,50,10
PRIME_PROXY_BELT,278098,278281,184,200000,50,10
PRIME_PROXY_BELT,278314,278395,82,200000,50,10
PRIME_PROXY_BELT,278448,278719,272,200000,50,10
PRIME_PROXY_BELT,278764,278951,188,200000,50,10
PRIME_PROXY_BELT,278980,279049,70,200000,50,10
PRIME_PROXY_BELT,279082,279227,146,200000,50,10
PRIME_PROXY_BELT,279304,279359,56,200000,50,10
PRIME_PROXY_BELT,279382,279461,80,200000,50,10
PRIME_PROXY_BELT,279504,279689,186,200000,50,10
PRIME_PROXY_BELT,279730,279779,50,200000,50,10
PRIME_PROXY_BELT,279814,279865,52,200000,50,10
PRIME_PROXY_BELT,279960,280049,90,200000,50,10
PRIME_PROXY_BELT,280054,280147,94,200000,50,10
PRIME_PROXY_BELT,280170,280277,108,200000,50,10
PRIME_PROXY_BELT,280288,280375,88,200000,50,10
PRIME_PROXY_BELT,280492,280651,160,200000,50,10
PRIME_PROXY_BELT,280654,280777,124,200000,50,10
PRIME_PROXY_BELT,280810,281005,196,200000,50,10
PRIME_PROXY_BELT,281020,281081,62,200000,50,10
PRIME_PROXY_BELT,281142,281387,246,200000,50,10
PRIME_PROXY_BELT,281500,281699,200,200000,50,10
PRIME_PROXY_BELT,281712,282037,326,200000,50,10
PRIME_PROXY_BELT,282042,282145,104,200000,50,10
PRIME_PROXY_BELT,282204,282335,132,200000,50,10
PRIME_PROXY_BELT,282342,282455,114,200000,50,10
PRIME_PROXY_BELT,282540,282619,80,200000,50,10
PRIME_PROXY_BELT,282634,282739,106,200000,50,10
PRIME_PROXY_BELT,282760,282937,178,200000,50,10
PRIME_PROXY_BELT,282952,283039,88,200000,50,10
PRIME_PROXY_BELT,283050,283229,180,200000,50,10
PRIME_PROXY_BELT,283462,283655,194,200000,50,10
PRIME_PROXY_BELT,283750,283879,130,200000,50,10
PRIME_PROXY_BELT,283930,283985,56,200000,50,10
PRIME_PROXY_BELT,284010,284285,276,200000,50,10
PRIME_PROXY_BELT,284338,284867,530,200000,50,10
PRIME_PROXY_BELT,284878,284929,52,200000,50,10
PRIME_PROXY_BELT,285064,285227,164,200000,50,10
PRIME_PROXY_BELT,285240,285331,92,200000,50,10
PRIME_PROXY_BELT,285414,285805,392,200000,50,10
PRIME_PROXY_BELT,285822,285871,50,200000,50,10
PRIME_PROXY_BELT,285930,286091,162,200000,50,10
PRIME_PROXY_BELT,286348,286657,310,200000,50,10
PRIME_PROXY_BELT,286662,286819,158,200000,50,10
PRIME_PROXY_BELT,286954,287021,68,200000,50,10
PRIME_PROXY_BELT,287044,287369,326,200000,50,10
PRIME_PROXY_BELT,287652,287717,66,200000,50,10
PRIME_PROXY_BELT,287772,287905,134,200000,50,10
PRIME_PROXY_BELT,288040,288097,58,200000,50,10
PRIME_PROXY_BELT,288154,288257,104,200000,50,10
PRIME_PROXY_BELT,288268,288437,170,200000,50,10
PRIME_PROXY_BELT,288450,288599,150,200000,50,10
PRIME_PROXY_BELT,288630,288709,80,200000,50,10
PRIME_PROXY_BELT,288724,288779,56,200000,50,10
PRIME_PROXY_BELT,288790,288881,92,200000,50,10
PRIME_PROXY_BELT,288898,289397,500,200000,50,10
PRIME_PROXY_BELT,289414,289511,98,200000,50,10
PRIME_PROXY_BELT,289540,289621,82,200000,50,10
PRIME_PROXY_BELT,289692,289789,98,200000,50,10
PRIME_PROXY_BELT,289804,289901,98,200000,50,10
PRIME_PROXY_BELT,289924,290087,164,200000,50,10
PRIME_PROXY_BELT,290092,290257,166,200000,50,10
PRIME_PROXY_BELT,290310,290719,410,200000,50,10
PRIME_PROXY_BELT,290788,290885,98,200000,50,10
PRIME_PROXY_BELT,290944,291055,112,200000,50,10
PRIME_PROXY_BELT,291058,291221,164,200000,50,10
PRIME_PROXY_BELT,291244,291305,62,200000,50,10
PRIME_PROXY_BELT,291318,291587,270,200000,50,10
PRIME_PROXY_BELT,291640,291737,98,200000,50,10
PRIME_PROXY_BELT,291808,291925,118,200000,50,10
PRIME_PROXY_BELT,291978,292117,140,200000,50,10
PRIME_PROXY_BELT,292132,292189,58,200000,50,10
PRIME_PROXY_BELT,292218,292271,54,200000,50,10
PRIME_PROXY_BELT,292318,292399,82,200000,50,10
PRIME_PROXY_BELT,292422,292589,168,200000,50,10
PRIME_PROXY_BELT,292624,292885,262,200000,50,10
PRIME_PROXY_BELT,293050,293269,220,200000,50,10
PRIME_PROXY_BELT,293308,293359,52,200000,50,10
PRIME_PROXY_BELT,293410,293507,98,200000,50,10
PRIME_PROXY_BELT,293584,293749,166,200000,50,10
PRIME_PROXY_BELT,293952,294077,126,200000,50,10
PRIME_PROXY_BELT,294118,294509,392,200000,50,10
PRIME_PROXY_BELT,294610,294689,80,200000,50,10
PRIME_PROXY_BELT,294724,294847,124,200000,50,10
PRIME_PROXY_BELT,294874,295087,214,200000,50,10
PRIME_PROXY_BELT,295198,295325,128,200000,50,10
PRIME_PROXY_BELT,295384,295477,94,200000,50,10
